code,id,name
B012,404,NEUMONIA DEBIDA A LA VARICELA (J17.1*)
B018,405,VARICELA CON OTRAS COMPLICACIONES
B019,406,VARICELA SIN COMPLICACIONES
B020,407,ENCEFALITIS DEBIDA A HERPES ZOSTER (G05.1*)
B021,408,MENINGITIS DEBIDA A HERPES ZOSTER (G02.0*)
B022,409,HERPES ZOSTER CON OTROS COMPROMISOS DEL SISTEMA NERVIOSO
B023,410,HERPES ZOSTER OCULAR
B027,411,HERPES ZOSTER DISEMINADO
B028,412,HERPES ZOSTER CON OTRAS COMPLICACIONES
B029,413,HERPES ZOSTER SIN COMPLICACIONES
B03,414,VIRUELA
B04,415,VIRUELA DE LOS MONOS
B050,416,SARAMPION COMPLICADO CON ENCEFALITIS (G05.1*)
B051,417,SARAMPION COMPLICADO CON MENINGITIS (G02.0*)
B052,418,SARAMPION COMPLICADO CON NEUMONIA (J17.1*)
B053,419,SARAMPION COMPLICADO CON OTITIS MEDIA (H67.1*)
B054,420,SARAMPION CON COMPLICACIONES INTESTINALES
B058,421,SARAMPION CON OTRAS COMPLICACIONES
B059,422,SARAMPION SIN COMPLICACIONES
B060,423,RUBEOLA CON COMPLICACIONES NEUROLOGICAS
B068,424,RUBEOLA CON OTRAS COMPLICACIONES
B069,425,RUBEOLA SIN COMPLICACIONES
B07,426,VERRUGAS VIRICAS
B080,427,OTRAS INFECCIONES DEBIDAS A ORTOPOXVIRUS
B081,428,MOLUSCO CONTAGIOSO
B082,429,EXANTEMA SUBITO [SEXTA ENFERMEDAD]
B083,430,ERITEMA INFECCIOSO [QUINTA ENFERMEDAD]
B084,431,ESTOMATITIS VESICULAR ENTEROVIRAL CON EXANTEMA
B085,432,FARINGITIS VESICULAR ENTEROVIRICA
B088,433,"OTRAS INFECCIONES VIRALES ESPECIFICADAS, CARACTERIZADAS POR LESIONES DE LA PIEL Y DE LAS MEMBRANAS MUCOSAS"
B09,434,"INFECCION VIRAL NO ESPECIFICADA, CARACTERIZADA POR LESIONES DE LA PIEL Y DE LAS MEMBRANAS MUCOSAS"
B150,435,"HEPATITIS AGUDA TIPO A, SIN COMA HEPATICO"
B159,436,"HEPATITIS AGUDA TIPO A, CON COMA HEPATICO"
B160,437,"HEPATITIS AGUDA TIPO B, CON AGENTE DELTA (COINFECCION). CON COMA HEPATICO"
B161,438,"HEPATITIS AGUDA TIPO B, CON AGENTE DELTA (COINFECCION), SIN COMA HEPATICO"
B162,439,"HEPATITIS AGUDA TIPO B, SIN AGENTE DELTA, CON COMA HEPATICO"
B169,440,"HEPATITIS AGUDA TIPO B, SIN AGENTE DELTA Y SIN COMA HEPATICO"
B170,441,INFECCION (SUPERINFECCION) AGUDA POR AGENTE DELTA EN EL PORTADOR DE HEPATITIS B
B171,442,HEPATITIS AGUDA TIPO C
B172,443,HEPATITIS AGUDA TIPO E
B178,444,OTRAS HEPATITIS VIRALES AGUDAS ESPECIFICADAS
B180,445,"HEPATITIS VIRAL TIPO B CRONICA, CON AGENTE DELTA"
B181,446,"HEPATITIS VIRAL TIPO B CRONICA, SIN AGENTE DELTA"
B182,447,HEPATITIS VIRAL TIPO C CRONICA
B188,448,OTRAS HEPATITIS VIRALES CRONICAS
B189,449,"HEPATITIS VIRAL CRONICA, SIN OTRA ESPECIFICACION"
B190,450,HEPATITIS VIRAL NO ESPECIFICADA CON COMA
B199,451,HEPATITIS VIRAL NO ESPECIFICADA SIN COMA
B200,452,"ENFERMEDAD POR EL VIH, RESULTANTE EN INFECCION POR MICOBACTERIAS"
B201,453,"ENFERMEDAD POR EL VIH, RESULTANTE EN OTRAS INFECCIONES BACTERIANAS"
B202,454,"ENFERMEDAD POR VIH, RESULTANTE EN ENFERMEDAD POR CITOMEGALOVIRUS"
B203,455,"ENFERMEDAD POR VIH, RESULTANTE EN OTRAS INFECCIONES VIRALES"
B204,456,"ENFERMEDAD POR VIH, RESULTANTE EN CANDIDIASIS"
B205,457,"ENFERMEDAD POR VIH, RESULTANTE EN OTRAS MICOSIS"
B206,458,"ENFERMEDAD POR VIH, RESULTANTE EN NEUMONIA POR PNEUMOCYSTIS CARINII"
B207,459,"ENFERMEDAD POR VIH, RESULTANTE EN INFECCIONES MULTIPLES"
B208,460,"ENFERMEDAD POR VIH, RESULTANTE EN OTRAS ENFERMEDADES INFECCIOSAS O PARASITARIAS"
B209,461,"ENFERMEDAD POR VIH, RESULTANTE EN ENFERMEDAD INFECCIOSA O PARASITARIA NO ESPECIFICADA"
B210,462,"ENFERMEDAD POR VIH, RESULTANTE EN SARCOMA DE KAPOSI"
B211,463,"ENFERMEDAD POR VIH, RESULTANTE EN LINFOMA DE BURKITT"
B212,464,"ENFERMEDAD POR VIH, RESULTANTE EN OTROS TIPOS DE LINFOMA NO HODGKIN"
B213,465,"ENFERMEDAD POR VIH, RESULTANTE EN OTROS TUMORES MALIGNOS DEL TEJIDO LINFOIDE, HEMATOPOYETICO Y TEJIDOS RELACIONADOS"
B217,466,"ENFERMEDAD POR VIH, RESULTANTE EN TUMORES MALIGNOS MULTIPLES"
B218,467,"ENFERMEDAD POR VIH, RESULTANTE EN OTROS TUMORES MALIGNOS"
B219,468,"ENFERMEDAD POR VIH, RESULTANTE EN TUMORES MALIGNOS NO ESPECIFICADOS"
B220,469,"ENFERMEDAD POR VIH, RESULTANTE EN ENCEFALOPATIA"
B221,470,"ENFERMEDAD POR VIH, RESULTANTE EN NEUMONITIS LINFOIDE INTERSTICIAL"
B222,471,"ENFERMEDAD POR VIH, RESULTANTE EN SINDROME CAQUECTICO"
B227,472,"ENFERMEDAD POR VIH, RESULTANTE EN ENFERMEDADES MULTIPLES CLASIFICADAS EN OTRA PARTE"
B230,473,SINDROME DE INFECCION AGUDA DEBIDA A VIH
B231,474,"ENFERMEDAD POR VIH, RESULTANTE EN LINFADENOPATIA GENERALIZADA (PERSISTENTE)"
B232,475,"ENFERMEDAD POR VIH, RESULTANTE EN ANORMALIDADES INMUNOLOGICAS Y HEMATOLOGICAS, NO CLASIFICADAS EN OTRA PARTE"
B238,476,"ENFERMEDAD POR VIH, RESULTANTE EN OTRAS AFECCIONES ESPECIFICADAS"
B24,477,"ENFERMEDAD POR VIRUS DE LA INMUNODEFICIENCIA HUMANA (VIH), SIN OTRA ESPECIFICACION"
B250,478,NEUMONITIS DEBIDA A VIRUS CITOMEGALICO (J17.1*)
B251,479,HEPATITIS DEBIDA A VIRUS CITOMEGALICO
B252,480,PANCREATITIS DEBIDA A VIRUS CITOMEGALICO
B258,481,OTRAS ENFERMEDADES DEBIDAS A VIRUS CITOMEGALICO
B259,482,"ENFERMEDAD POR VIRUS CITOMEGALICO, NO ESPECIFICADA"
B260,483,ORQUITIS POR PAROTIDITIS (N51.1*)
B261,484,MENINGITIS POR PAROTIDITIS (G02.0*)
B262,485,ENCEFALITIS POR PAROTIDITIS (G05.1*)
B263,486,PANCREATITIS POR PAROTIDITIS (K87.1*)
B268,487,PAROTIDITIS INFECCIOSA CON OTRAS COMPLICACIONES
B269,488,"PAROTIDITIS, SIN COMPLICACIONES"
B270,489,MONONUCLEOSIS DEBIDA A HERPES VIRUS GAMMA
B271,490,MONONUCLEOSIS POR CITOMEGALOVIRUS
B278,491,OTRAS MONONUCLEOSIS INFECCIOSAS
B279,492,"MONONUCLEOSIS INFECCIOSA, NO ESPECIFICADA"
B300,493,QUERATOCONJUNTIVITIS DEBIDA A ADENOVIRUS (H19.2*)
B301,494,CONJUNTIVITIS DEBIDA A ADENOVIRUS (H13.1*)
B302,495,FARINGOCONJUNTIVITIS VIRAL
B303,496,CONJUNTIVITIS EPIDEMICA AGUDA HEMORRAGICA (ENTEROVIRICA) (H13.1*)
B308,497,OTRAS CONJUNTIVITIS VIRALES (H13.1*)
B309,498,"CONJUNTIVITIS VIRAL, SIN OTRA ESPECIFICACION"
B330,499,MIALGIA EPIDEMICA
B331,500,ENFERMEDAD DEL RIO ROSS
B332,501,CARDITIS VIRAL
B333,502,"INFECCIONES DEBIDAS A RETROVIRUS, NO CLASIFICADAS EN OTRA PARTE"
B338,503,OTRAS ENFERMEDADES VIRALES ESPECIFICADAS
B340,504,"INFECCION DEBIDA A ADENOVIRUS, SIN OTRA ESPECIFICACION"
B341,505,"INFECCION DEBIDA A ENTEROVIRUS, SIN OTRA ESPECIFICACION"
B342,506,"INFECCION DEBIDA A CORONAVIRUS, SIN OTRA ESPECIFICACION"
B343,507,"INFECCION DEBIDA A PARVOVIRUS, SIN OTRA ESPECIFICACION"
B344,508,"INFECCION DEBIDA A PAPOVAVIRUS, SIN OTRA ESPECIFICACION"
B348,509,OTRAS INFECCIONES VIRALES DE SITIO NO ESPECIFICADO
B349,510,"INFECCION VIRAL, NO ESPECIFICADA"
B350,511,TIÑA DE LA BARBA Y DEL CUERO CABELLUDO
B351,512,TIÑA DE LAS UÑAS
B352,513,TIÑA DE LA MANO
B353,514,TIÑA DEL PIE [TINEA PEDIS]
B354,515,TIÑA DEL CUERPO [TINEA CORPORIS]
B355,516,TIÑA IMBRICADA [TINEA IMBRICATA]
B356,517,TIÑA INGUINAL [TINEA CRURIS]
B358,518,OTRAS DERMATOFITOSIS
B359,519,"DERMATOFITOSIS, NO ESPECIFICADA"
B360,520,PITIRIASIS VERSICOLOR
B361,521,TIÑA NEGRA
B362,522,PIEDRA BLANCA
B363,523,PIEDRA NEGRA
B368,524,OTRAS MICOSIS SUPERFICIALES ESPECIFICADAS
B369,525,"MICOSIS SUPERFICIAL, SIN OTRA ESPECIFICACION"
B370,526,ESTOMATITIS CANDIDIASICA
B371,527,CANDIDIASIS PULMONAR
B372,528,CANDIDIASIS DE LA PIEL Y DE LAS UÑAS
B373,529,CANDIDIASIS DE LA VULVA Y DE LA VAGINA (N77.1*)
B374,530,CANDIDIASIS DE OTRAS LOCALIZACIONES UROGENITALES
B375,531,MENINGITIS DEBIDA A CANDIDA (G02.1*)
B376,532,ENDOCARDITIS DEBIDA A CANDIDA (I39.8*)
B377,533,SEPTICEMIA DEBIDA A CANDIDA
B378,534,CANDIDIASIS DE OTROS SITIOS
B379,535,"CANDIDIASIS, NO ESPECIFICADA"
B380,536,COCCIDIOIDOMICOSIS PULMONAR AGUDA
B381,537,COCCIDIOIDOMICOSIS PULMONAR CRONICA
B382,538,"COCCIDIOIDOMICOSIS PULMONAR, SIN OTRA ESPECIFICACION"
B383,539,COCCIDIOIDOMICOSIS CUTANEA
B384,540,MENINGITIS DEBIDA A COCCIDIOIDOMICOSIS (G02.1*)
B387,541,COCCIDIOIDOMICOSIS DISEMINADA
B388,542,OTRAS FORMAS DE COCCIDIOIDOMICOSIS
B389,543,"COCCIDIOIDOMICOSIS, NO ESPECIFICADA"
B390,544,INFECCION PULMONAR AGUDA DEBIDA A HISTOPLASMA CAPSULATUM
B391,545,INFECCION PULMONAR CRONICA DEBIDA A HISTOPLASMA CAPSULATUM
B392,546,"INFECCION PULMONAR DEBIDA A HISTOPLASMA CAPSULATUM, SIN OTRA ESPECIFICACION"
B393,547,INFECCION DISEMINADA DEBIDA A HISTOPLASMA CAPSULATUM
B394,548,"HISTOPLASMOSIS DEBIDA A HISTOPLASMA CAPSULATUM, SIN OTRA ESPECIFICACION"
B395,549,INFECCION DEBIDA A HISTOPLASMA DUBOISII
B399,550,"HISTOPLASMOSIS, NO ESPECIFICADA"
B400,551,BLASTOMICOSIS PULMONAR AGUDA
B401,552,BLASTOMICOSIS PULMONAR CRONICA
B402,553,"BLASTOMICOSIS PULMONAR, SIN OTRA ESPECIFICACION"
B403,554,BLASTOMICOSIS CUTANEA
B407,555,BLASTOMICOSIS DISEMINADA
B408,556,OTRAS FORMAS DE BLASTOMICOSIS
B409,557,"BLASTOMICOSIS, NO ESPECIFICADA"
B410,558,PARACOCCIDIOIDOMICOSIS PULMONAR
B417,559,PARACOCCIDIOIDOMICOSIS DISEMINADA
B418,560,OTRAS FORMAS PARACOCCIDIOIDOMICOSIS
B419,561,"PARACOCCIDIOIDOMICOSIS, NO ESPECIFICADA"
B420,562,ESPOROTRICOSIS PULMONAR (J99.8*)
B421,563,ESPOROTRICOSIS LINFOCUTANEA
B427,564,ESPOROTRICOSIS DISEMINADA
B428,565,OTRAS FORMAS DE ESPOROTRICOSIS
B429,566,"ESPOROTRICOSIS, NO ESPECIFICADA"
B430,567,CROMOMICOSIS CUTANEA
B431,568,ABSCESO CEREBRAL FEOMICOTICO
B432,569,ABSCESO Y QUISTE SUBCUTANEO FEOMICOTICO
B438,570,OTRAS FORMAS DE CROMOMICOSIS
B439,571,"CROMOMICOSIS, NO ESPECIFICADA"
B440,572,ASPERGILOSIS PULMONAR INVASIVA
B441,573,OTRAS ASPERGILOSIS PULMONARES
B442,574,ASPERGILOSIS AMIGDALINA
B447,575,ASPERGILOSIS DISEMINADA
B448,576,OTRAS FORMAS DE ASPERGILOSIS
B449,577,"ASPERGILOSIS, NO ESPECIFICADA"
B450,578,CRIPTOCOCOSIS PULMONAR
B451,579,CRIPTOCOCOSIS CEREBRAL
B452,580,CRIPTOCOCOSIS CUTANEA
B453,581,CRIPTOCOCOSIS OSEA
B457,582,CRIPTOCOCOSIS DISEMINADA
B458,583,OTRAS FORMAS DE CRIPTOCOCOSIS
B459,584,"CRIPTOCOCOSIS, NO ESPECIFICADA"
B460,585,MUCORMICOSIS PULMONAR
B461,586,MUCORMICOSIS RINOCEREBRAL
B462,587,MUCORMICOSIS GASTROINTESTINAL
B463,588,MUCORMICOSIS CUTANEA
B464,589,MUCORMICOSIS DISEMINADA
B465,590,"MUCORMICOSIS, SIN OTRA ESPECIFICACION"
B468,591,OTRAS CIGOMICOSIS
B469,592,"CIGOMICOSIS, NO ESPECIFICADA"
B470,593,EUMICETOMA
B471,594,ACTINOMICETOMA
B479,595,"MICETOMA, NO ESPECIFICADO"
B480,596,LOBOMICOSIS
B481,597,RINOSPORIDIOSIS
B482,598,ALESQUERIASIS
B483,599,GEOTRICOSIS
B484,600,PENICILOSIS
B487,601,MICOSIS OPORTUNISTAS
B488,602,OTRAS MICOSIS ESPECIFICADAS
B49,603,"MICOSIS, NO ESPECIFICADA"
B500,604,PALUDISMO DEBIDO A PLASMODIUM FALCIPARUM CON COMPLICACIONES CEREBRALES
B508,605,OTRO PALUDISMO GRAVE Y COMPLICADO DEBIDO A PLASMODIUM FALCIPARUM
B509,606,"PALUDISMO DEBIDO A PLASMODIUM FALCIPARUM, SIN OTRA ESPECIFICACION"
B510,607,PALUDISMO DEBIDO A PLASMODIUM VIVAX CON RUPTURA ESPLENICA
B518,608,PALUDISMO DEBIDO A PLASMODIUM VIVAX CON OTRAS COMPLICACIONES
B519,609,"PALUDISMO DEBIDO A PLASMODIUM VIVAX, SIN COMPLICACIONES"
B520,610,PALUDISMO DEBIDO A PLASMODIUM MALARIAE CON NEFROPATIA
B528,611,PALUDISMO DEBIDO A PLASMODIUM MALARIAE CON OTRAS COMPLICACIONES
B529,612,"PALUDISMO DEBIDO A PLASMODIUM MALARIAE, SIN COMPLICACIONES"
B530,613,PALUDISMO DEBIDO A PLASMODIUM AVALE
B531,614,PALUDISMO DEBIDO A PLASMODIOS DE LOS SIMIOS
B538,615,"OTRO PALUDISMO CONFIRMADO PARASITOLOGICAMENTE, NO CLASIFICADO EN OTRA PARTE"
B54,616,PALUDISMO [MALARIA] NO ESPECIFICADO
B550,617,LEIISHMANIASIS VISCERAL
B551,618,LEISHMANIASIS CUTANEA
B552,619,LEISHMANIASIS MUCOCUTANEA
B559,620,"LEISHMANIASIS, NO ESPECIFICADA"
B560,621,TRIPANOSOMIASIS GAMBIENSE
B561,622,TRIPANOSOMIASIS RHODESIENSE
B569,623,"TRIPANOSOMIASIS AFRICANA, SIN OTRA ESPECIFICACIÓN"
B570,624,"ENFERMEDAD DE CHAGAS AGUDA QUE AFECTA AL CORAZON (141.2*, 198.1*)"
B571,625,ENFERMEDAD DE CHAGAS AGUDA QUE NO AFECTA AL CORAZON
B572,626,ENFERMEDAD DE CHAGAS (CRONICA) QUE AFECTA AL CORAZON 
B573,627,ENFERMEDAD DE CHAGAS (CRONICA) QUE AFECTA AL SISTEMA DIGESTIVO
B574,628,ENFERMEDAD DE CHAGAS (CRONICA) QUE AFECTA AL SISTEMA NERVIOSO
B575,629,ENFERMEDAD DE CHAGAS (CRONICA) QUE AFECTA OTROS ORGANOS
B580,630,OCULOPATIA DEBIDA A TOXOPLASMA
B581,631,HEPATITIS DEBIDA A TOXOPLASMA (K77.0*)
B582,632,MENINGOENCEFALITIS DEBIDA A TOXOPLASMA (G05.2*)
B583,633,TOXOPLASMOSIS PULMONAR (J17.3*)
B588,634,TOXOPLASMOSIS CON OTRO ORGANO AFECTADO
B589,635,"TOXOPLASMOSIS, NO ESPECIFICADA"
B59,636,NEUMOCISTOSIS (J17.3*)
B600,637,BABESIOSIS
B601,638,ACANTAMEBIASIS
B602,639,NAEGLERIASIS
B608,640,OTRAS ENFERMEDADES ESPECIFICADAS DEBIDAS A PROTOZARIOS
B64,641,"ENFERMEDAD DEBIDA A PROTOZOARIOS, NO ESPECIFICADA"
B650,642,ESQUISTOSOMIASIS DEBIDA A SCHISTOSOMA HAEMATOBIUM [ESQUISTOSOMIASIS URINARIA]
B651,643,ESQUISTOSOMIASIS DEBIDA A SCHISTOSOMA MANSONI [ESQUISTOSOMIASIS INTESTINAL]
B652,644,ESQUISTOSOMIASIS DEBIDA A SCHISTOSOMA JAPONICUM
B653,645,DERMATITIS POR CERCARIAS
B658,646,OTRAS ESQUISTOSOMIASIS
B659,647,"ESQUISTOSOMIASIS, NO ESPECIFICADA"
B660,648,OPISTORQUIASIS
B661,649,CLONORQUIASIS
B662,650,DICROCOELIASIS
B663,651,FASCIOLIASIS
B664,652,PARAGONIMIASIS
B665,653,FASCIOLOPSIASIS
B668,654,OTRAS INFECCIONES ESPECIFICADAS DEBIDAS A TREMATODOS
B669,655,"INFECCION DEBIDA A TREMATODOS, NO ESPECIFICADA"
B670,656,INFECCION DEL HIGADO DEBIDA A ECHINOCOCCUS GRANULOSUS
B671,657,INFECCION DEL PULMON DEBIDA A ECHINOCOCCUS GRANULOSUS
B672,658,INFECCION DE HUESO DEBIDA A ECHINOCOCCUS GRANULOSUS
B673,659,INFECCION DE OTRO ORGANO Y DE SITIOS MULTIPLES DEBIDA A ECHINOCOCCUS GRANULOSUS
B674,660,"INFECCION DEBIDA A ECHINOCOCCUS GRANULOSUS, SIN OTRA ESPECIFICACION"
B675,661,INFECCION DEL HIGADO DEBIDA A ECHINOCOCCUS MULTILOCULARIS
B676,662,INFECCION DE OTRO ORGANO Y DE SITIOS MULTIPLES DEBIDA A ECHINOCOCCUS MULTILOCULARIS
B677,663,"INFECCION DEBIDA A ECHINOCOCCUS MULTILOCULARIS, SIN OTRA ESPECIFICACION"
B678,664,"EQUINOCOCOSIS DEL HIGADO, NO ESPECIFICADA"
B679,665,"EQUINOCOCOSIS, OTRA Y LA NO ESPECIFICADA"
B680,666,TENIASIS DEBIDA A TAENIA SOLIUM
B681,667,INFECCION DEBIDA A TAENIA SAGINATA
B689,668,"TENIASIS, NO ESPECIFICADA"
B690,669,CISTICERCOSIS DEL SISTEMA NERVIOSO CENTRAL
B691,670,CISTICERCOSIS DEL OJO
B698,671,CISTICERCOSIS DE OTROS SITIOS
B699,672,"CISTICERCOSIS, NO ESPECIFICADA"
B700,673,DIFILOBOTRIASIS INTESTINAL
B701,674,ESPARGANOSIS
B710,675,HIMENOLEPIASIS
B711,676,DIPILIDIASIS
B718,677,OTRAS INFECCIONES DEBIDAS A CESTODOS ESPECIFICADAS
B719,678,"INFECCION DEBIDA A CESTODOS, NO ESPECIFICADA"
B72,679,DRACONTIASIS
B73,680,ONCOCERCOSIS
B740,681,FILARIASIS DEBIDA A WUCHERERIA BANCROFTI
B741,682,FILARIASIS DEBIDA A BRUGIA MALAYI
B742,683,FILARIASIS DEBIDA A BRUGIA TIMORI
B743,684,LOAIASIS
B744,685,MANSONELIASIS
B748,686,OTRAS FILARIASIS
B749,687,"FILARIASIS, NO ESPECIFICADA"
B75,688,TRIQUINOSIS
B760,689,ANQUILOSTOMIASIS
B761,690,NECATORIASIS
B768,691,OTRAS ENFERMEDADES DEBIDAS A ANQUILOSTOMAS
B769,692,"ENFERMEDAD DEBIDA A ANQUILOSTOMAS, NO ESPECIFICADA"
B770,693,ASCARIASIS CON COMPLICACIONES INTESTINALES
B778,694,ASCARIASIS CON OTRAS COMPLICACIONES
B779,695,"ASCARIASIS, NO ESPECIFICADA"
B780,696,ESTRONGILOIDIASIS INTESTINAL
B781,697,ESTRONGILOIDIASIS CUTANEA
B787,698,ESTRONGILOIDIASIS DISEMINADA
B789,699,"ESTRONGILOIDIASIS, NO ESPECIFICADA"
B79,700,TRICURIASIS
B80,701,ENTEROBIASIS
B810,702,ANISAQUIASIS
B811,703,CAPILARIASIS INTESTINAL
B812,704,TRICOESTRONGILIASIS
B813,705,ANGIOESTRONGILIASIS INTESTINAL
B814,706,HELMINTIASIS INTESTINAL MIXTA
B818,707,OTRAS HELMINTIASIS INTESTINALES ESPECIFICADAS
B820,708,"HELMINTIASIS INTESTINAL, SIN OTRA ESPECIFICACION"
B829,709,"PARASITOSIS INTESTINAL, SIN OTRA ESPECIFICACION"
B830,710,LARVA MIGRANS VISCERAL
B831,711,GNATOSTOMIASIS
B832,712,ANGIOESTRONGILIASIS DEBIDA A PARASTRONGYLUS CANTONENSIS
B833,713,SINGAMIASIS
B834,714,HIRUDINIASIS INTERNA
B838,715,OTRAS HELMINTIASIS ESPECIFICADAS
B839,716,"HELMINTIASIS, NO ESPECIFICADA"
B850,717,PEDICULOSIS DEBIDA A PEDICULUS HUMANUS CAPITIS
B851,718,PEDICULOSIS DEBIDA A PEDICULUS HUMANUS CORPORIS
B852,719,"PEDICULOSIS, SIN OTRA ESPECIFICACION"
B853,720,PHTHIRIASIS
B854,721,PEDICULOSIS Y PHTHIRIASIS MIXTAS
B86,722,ESCABIOSIS
B870,723,MIASIS CUTANEA
B871,724,MIASIS EN HERIDAS
B872,725,MIASIS OCULAR
B873,726,MIASIS NASOFARINGEA
B874,727,MIASIS AURAL
B878,728,MIASIS DE OTROS SITIOS
B879,729,"MIASIS, NO ESPECIFICADA"
B880,730,OTRAS ACARIASIS
B881,731,TUNGIASIS [INFECCION DEBIDA A PULGA DE ARENA]
B882,732,OTRAS INFESTACIONES DEBIDAS A ARTROPODOS
B883,733,HIRUDINIASIS EXTERNA
B888,734,OTRAS INFESTACIONES ESPECIFICAS
B889,735,"INFESTACION, NO ESPECIFICADA"
B89,736,"ENFERMEDAD PARASITARIA, NO ESPECIFICADA"
B900,737,SECUELAS DE TUBERCULOSIS DEL SISTEMA NERVIOSO CENTRAL
B901,738,SECUELAS DE TUBERCULOSIS GENITOURINARIA
B902,739,SECUELAS DE TUBERCULOSIS DE HUESOS Y ARTICULACIONES
B908,740,SECUELAS DE TUBERCULOSIS DE OTROS ORGANOS ESPECIFICADOS
B909,741,SECUELAS DE TUBERCULOSIS RESPIRATORIA Y DE TUBERCULOSIS NO ESPECIFICADA
B91,742,SECUELAS DE POLIOMIELITIS
B92,743,SECUELAS DE LEPRA
B940,744,SECUELAS DE TRACOMA
B941,745,SECUELAS DE ENCEFALITIS VIRAL
B942,746,SECUELAS DE HEPATITIS VIRAL
B948,747,SECUELAS DE OTRAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS ESPECIFICADAS
B949,748,SECUELAS DE ENFERMEDADES INFECCIOSAS Y PARASITARIAS NO ESPECIFICADAS
B950,749,"ESTREPTOCOCO, GRUPO A, COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS"
B951,750,"ESTREPTOCOCO, GRUPO B, COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS"
B952,751,"ESTREPTOCOCO, GRUPO D, COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS"
B953,752,STREPTOCOCCUS PNEUMONIAE COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS
B954,753,OTROS STREPTOCOCOS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS
B955,754,ESTREPTOCOCO NO ESPECIFICADO COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS
B956,755,STAPHYLOCOCCUS AUREUS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS
B957,756,OTROS ESTAFILOCOCOS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS
B958,757,"ESTAFILOCOCO NO ESPECIFICADO, COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS"
B960,758,MYCOPLASMA PNEUMONIAE [M. PNEUMONIAE] COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS
B961,759,KLEBSIELLA PNEUMONIAE [K. PNEUMONIAE] COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS
B962,760,ESCHERICHIA COLI [E. COLI] COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS
B963,761,HAEMOPHILUS INFLUENZAE [H. INFLUENZAE] COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS
B964,762,PROTEUS (MIRABILIS) (MORGANII) COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS
B965,763,PSEUDOMONAS (AERUGINOSA) (MALLEI) (PSEUDOMALLEI) COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS
B966,764,BACILLUS FRAGILIS [B. FRAGILIS] COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS
B967,765,CLOSTRIDIUM PERFRINGENS [C. PERFRINGENS] COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS
B968,766,OTROS AGENTES BACTERIANOS ESPECIFICADOS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS
B970,767,ADENOVIRUS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS
B971,768,ENTEROVIRUS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS
B972,769,CORONAVIRUS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS
B973,770,RETROVIRUS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS
B974,771,VIRUS SINCICIAL RESPIRATORIO COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS
B975,772,REOVIRUS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS
B976,773,PARVOVIRUS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS
B977,774,PAPILOMAVIRUS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS
B978,775,OTROS AGENTES VIRALES COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS
B99,776,OTRAS ENFERMEDADES INFECCIOSAS Y LAS NO ESPECIFICADAS
C000,777,"TUMOR MALIGNO DEL LABIO SUPERIOR, CARA EXTERNA"
C001,778,"TUMOR MALIGNO DEL LABIO INFERIOR, CARA EXTERNA"
C002,779,"TUMOR MALIGNO DEL LABIO, CARA EXTERNA, SIN OTRA ESPECIFICACIÓN"
C003,780,"TUMOR MALIGNO DEL LABIO SUPERIOR, CARA INTERNA"
C004,781,"TUMOR MALIGNO DEL LABIO INFERIOR, CARA INTERNA"
C005,782,"TUMOR MALIGNO DEL LABIO, CARA INTERNA, SIN OTRA ESPECIFICACION"
